school;student;student;normexam;cons;standlrt;girl;avslrt
52;47;47;1;1;0;0;0
52;48;48;1;1;1;0;0
52;49;49;-1;1;-2;0;0
52;50;50;2;1;0;0;0
52;51;51;-2;1;-1;0;0
52;52;52;1;1;1;0;0
52;53;53;2;1;2;0;0
52;54;54;1;1;1;0;0
52;55;55;1;1;0;0;0
52;56;56;2;1;2;0;0
52;57;57;0;1;0;0;0
52;58;58;0;1;-2;0;0
52;59;59;1;1;0;0;0
52;60;60;2;1;2;0;0
52;61;61;3;1;2;0;0
53;1;1;0;1;0;1;0
53;2;2;0;1;1;1;0
53;3;3;-1;1;-1;1;0
53;4;4;0;1;1;1;0
53;5;5;2;1;1;1;0
53;6;6;1;1;0;1;0
53;7;7;0;1;0;1;0
53;8;8;2;1;1;1;0
53;9;9;2;1;1;1;0
53;10;10;0;1;-1;1;0
53;11;11;0;1;0;1;0
53;12;12;0;1;0;1;0
53;13;13;3;1;1;1;0
53;14;14;2;1;1;1;0
53;15;15;3;1;1;1;0
53;16;16;2;1;2;1;0
53;17;17;2;1;0;1;0
53;18;18;0;1;-1;1;0
53;19;19;1;1;0;1;0
53;20;20;0;1;-1;1;0
53;21;21;-1;1;-2;1;0
53;22;22;0;1;0;1;0
53;23;23;1;1;0;1;0
53;24;24;2;1;2;1;0
53;25;25;3;1;2;1;0
53;26;26;1;1;0;1;0
53;27;27;3;1;1;1;0
53;28;28;2;1;1;1;0
53;29;29;0;1;0;1;0
53;30;30;2;1;1;1;0
53;31;31;2;1;2;1;0
53;32;32;-1;1;0;1;0
53;33;33;1;1;0;1;0
53;34;34;1;1;1;1;0
53;35;35;2;1;1;1;0
53;36;36;-1;1;-1;1;0
53;37;37;0;1;1;1;0
53;38;38;2;1;1;1;0
53;39;39;1;1;0;1;0
53;40;40;1;1;1;1;0
53;41;41;2;1;0;1;0
53;42;42;-1;1;0;1;0
53;43;43;1;1;0;1;0
53;44;44;0;1;0;1;0
53;45;45;-2;1;-2;1;0
53;46;46;-1;1;-1;1;0
53;47;47;0;1;-1;1;0
53;48;48;0;1;0;1;0
53;49;49;1;1;0;1;0
53;50;50;2;1;1;1;0
53;51;51;2;1;1;1;0
53;52;52;2;1;1;1;0
53;53;53;2;1;0;1;0
53;54;54;3;1;2;1;0
53;55;55;-1;1;-2;1;0
53;56;56;3;1;2;1;0
53;57;57;1;1;1;1;0
53;58;58;1;1;0;1;0
53;59;59;3;1;0;1;0
53;60;60;0;1;0;1;0
53;61;61;1;1;1;1;0
53;62;62;3;1;1;1;0
53;63;63;2;1;1;1;0
53;64;64;-1;1;-1;1;0
53;65;65;1;1;1;1;0
53;66;66;3;1;2;1;0
53;67;67;1;1;1;1;0
53;68;68;3;1;1;1;0
53;69;69;3;1;1;1;0
53;70;70;0;1;1;1;0
54;1;1;0;1;0;0;1
54;2;2;-2;1;0;0;1
54;3;3;-1;1;1;1;1
54;4;4;0;1;1;1;1
54;5;5;0;1;1;1;1
54;6;6;0;1;0;0;1
54;7;7;-1;1;-1;1;1
54;8;8;-1;1;1;0;1
55;1;1;2;1;1;1;0
55;2;2;2;1;1;1;0
55;3;3;3;1;2;1;0
55;4;4;0;1;0;1;0
55;5;5;0;1;0;0;0
55;6;6;1;1;1;1;0
55;7;7;0;1;0;0;0
55;8;8;0;1;-1;0;0
55;9;9;1;1;1;1;0
55;10;10;2;1;1;1;0
55;11;11;0;1;2;0;0
55;12;12;1;1;1;0;0
55;13;13;1;1;2;0;0
55;14;14;0;1;1;0;0
55;15;15;1;1;-1;0;0
55;16;16;1;1;1;0;0
55;17;17;1;1;1;0;0
55;18;18;2;1;0;0;0
55;19;19;2;1;1;1;0
55;20;20;0;1;-1;1;0
55;21;21;2;1;1;1;0
55;22;22;1;1;0;0;0
55;23;23;-1;1;-3;0;0
55;24;24;0;1;1;0;0
55;25;25;0;1;0;1;0
55;26;26;1;1;0;0;0
55;27;27;2;1;0;1;0
55;28;28;1;1;0;0;0
55;29;29;0;1;0;1;0
55;30;30;0;1;-1;1;0
55;31;31;-1;1;-2;0;0
55;32;32;0;1;0;0;0
55;33;33;1;1;0;1;0
55;34;34;-1;1;-1;0;0
55;35;35;2;1;2;0;0
55;36;36;2;1;0;1;0
55;37;37;2;1;1;1;0
55;38;38;0;1;-1;1;0
55;39;39;2;1;2;1;0
55;40;40;-1;1;0;0;0
55;41;41;1;1;2;1;0
55;42;42;1;1;2;0;0
55;43;43;1;1;-1;0;0
55;44;44;1;1;1;0;0
55;45;45;0;1;-1;0;0
55;46;46;0;1;0;1;0
55;47;47;0;1;0;0;0
55;48;48;0;1;-1;1;0
55;49;49;-1;1;1;1;0
55;50;50;1;1;0;1;0
55;51;51;0;1;-1;1;0
56;1;1;1;1;1;1;0
56;2;2;-1;1;0;0;0
56;3;3;1;1;0;0;0
56;4;4;1;1;0;1;0
56;5;5;0;1;1;0;0
56;6;6;-1;1;-1;1;0
56;7;7;-1;1;0;1;0
56;8;8;2;1;1;1;0
56;9;9;-1;1;-1;0;0
56;10;10;1;1;0;1;0
56;11;11;0;1;1;1;0
56;12;12;1;1;-1;1;0
56;13;13;-2;1;0;1;0
56;14;14;0;1;0;1;0
56;15;15;1;1;1;1;0
56;16;16;1;1;0;0;0
56;17;17;2;1;0;1;0
56;18;18;2;1;-1;1;0
56;19;19;0;1;1;1;0
56;20;20;-4;1;-2;0;0
56;21;21;0;1;-1;1;0
56;22;22;-2;1;0;0;0
56;23;23;1;1;1;1;0
56;24;24;2;1;1;0;0
56;25;25;-2;1;-1;1;0
56;26;26;0;1;-2;1;0
56;27;27;0;1;-1;0;0
56;28;28;0;1;0;1;0
56;29;29;-1;1;0;0;0
56;30;30;-1;1;0;1;0
56;31;31;1;1;1;0;0
56;32;32;1;1;1;0;0
56;33;33;-1;1;-2;0;0
56;34;34;-1;1;-1;1;0
56;35;35;1;1;1;1;0
56;36;36;-1;1;-1;0;0
56;37;37;1;1;2;0;0
56;38;38;0;1;0;0;0
57;1;1;1;1;0;0;0
57;2;2;1;1;0;0;0
57;3;3;0;1;1;0;0
57;4;4;-2;1;-1;0;0
57;5;5;0;1;0;0;0
57;6;6;2;1;1;0;0
57;7;7;0;1;0;0;0
57;8;8;0;1;-2;0;0
57;9;9;1;1;2;0;0
57;10;10;1;1;1;0;0
57;11;11;1;1;2;0;0
57;12;12;1;1;0;0;0
57;13;13;0;1;0;0;0
57;14;14;0;1;-1;0;0
57;15;15;0;1;-1;0;0
57;16;16;0;1;0;0;0
57;17;17;-1;1;0;0;0
57;18;18;0;1;1;0;0
57;19;19;-1;1;0;0;0
57;20;20;0;1;0;0;0
57;21;21;0;1;-1;0;0
57;22;22;-1;1;-1;0;0
57;23;23;-1;1;-2;0;0
57;24;24;0;1;0;0;0
57;25;25;-1;1;-1;0;0
57;26;26;-2;1;-2;0;0
57;27;27;0;1;0;0;0
57;28;28;1;1;0;0;0
57;29;29;0;1;0;0;0
57;30;30;1;1;-1;0;0
57;31;31;1;1;0;0;0
57;32;32;-1;1;-1;0;0
57;33;33;-2;1;-1;0;0
57;34;34;1;1;-1;0;0
57;35;35;1;1;0;0;0
57;36;36;0;1;1;0;0
57;37;37;0;1;-2;0;0
57;38;38;1;1;1;0;0
57;39;39;-2;1;-3;0;0
57;40;40;1;1;1;0;0
57;41;41;0;1;0;0;0
57;42;42;1;1;0;0;0
57;43;43;2;1;1;0;0
57;44;44;-1;1;0;0;0
57;45;45;1;1;1;0;0
57;46;46;1;1;1;0;0
57;47;47;-1;1;0;0;0
57;48;48;1;1;0;0;0
57;49;49;1;1;0;0;0
57;50;50;0;1;-1;0;0
57;51;51;0;1;0;0;0
57;52;52;-2;1;0;0;0
57;53;53;-1;1;-1;0;0
57;54;54;1;1;0;0;0
57;55;55;-1;1;0;0;0
57;56;56;2;1;1;0;0
57;57;57;-1;1;-1;0;0
57;58;58;1;1;0;0;0
57;59;59;1;1;1;0;0
57;60;60;-1;1;0;0;0
57;61;61;1;1;1;0;0
57;62;62;0;1;-1;0;0
57;63;63;1;1;0;0;0
58;1;1;0;1;0;1;0
58;2;2;-1;1;1;1;0
58;3;3;1;1;2;1;0
58;4;4;1;1;0;1;0
58;5;5;0;1;1;1;0
58;6;6;2;1;2;1;0
58;7;7;1;1;0;1;0
58;8;8;1;1;1;1;0
58;9;9;-1;1;-1;1;0
58;10;10;0;1;1;1;0
58;11;11;0;1;-1;1;0
58;12;12;0;1;-1;1;0
58;13;13;1;1;0;1;0
58;14;14;1;1;1;1;0
58;15;15;1;1;1;1;0
58;16;16;1;1;1;1;0
58;17;17;-1;1;-1;1;0
58;18;18;0;1;0;1;0
58;19;19;0;1;0;1;0
58;20;20;1;1;1;1;0
58;21;21;0;1;2;1;0
58;22;22;0;1;0;1;0
58;23;23;0;1;1;1;0
58;24;24;0;1;-1;1;0
58;25;25;-1;1;-1;1;0
58;26;26;1;1;0;1;0
58;27;27;0;1;0;1;0
58;28;28;1;1;1;1;0
58;29;29;0;1;0;1;0
58;30;30;0;1;0;1;0
58;31;31;1;1;-1;1;0
58;32;32;0;1;0;1;0
58;33;33;1;1;-1;1;0
58;34;34;0;1;1;1;0
58;35;35;1;1;-1;1;0
58;36;36;1;1;1;1;0
58;37;37;0;1;0;1;0
59;1;1;-1;1;-1;0;-1
59;2;2;1;1;0;0;-1
59;3;3;-1;1;0;0;-1
59;4;4;-1;1;-2;1;-1
59;5;5;-2;1;-2;0;-1
59;6;6;-1;1;0;0;-1
59;7;7;-1;1;0;1;-1
59;8;8;-1;1;0;1;-1
59;9;9;-1;1;-1;1;-1
59;10;10;0;1;-1;0;-1
59;11;11;0;1;2;0;-1
59;12;12;-2;1;-1;1;-1
59;13;13;0;1;1;1;-1
59;14;14;-1;1;0;0;-1
59;15;15;-1;1;-1;1;-1
59;16;16;-1;1;-1;0;-1
59;17;17;-3;1;0;0;-1
59;18;18;-1;1;-1;1;-1
59;19;19;-1;1;1;0;-1
59;20;20;0;1;1;0;-1
59;21;21;0;1;0;1;-1
59;22;22;-1;1;-1;0;-1
59;23;23;1;1;-1;0;-1
59;24;24;-2;1;-1;0;-1
59;25;25;-2;1;0;0;-1
59;26;26;-1;1;0;1;-1
59;27;27;-2;1;-3;0;-1
59;28;28;-2;1;-1;0;-1
59;29;29;-1;1;0;0;-1
59;30;30;-1;1;0;0;-1
59;31;31;-2;1;-1;0;-1
59;32;32;-1;1;-1;1;-1
59;33;33;-2;1;0;0;-1
59;34;34;-2;1;-2;0;-1
59;35;35;-1;1;-1;0;-1
59;36;36;-1;1;-2;1;-1
59;37;37;0;1;-1;1;-1
59;38;38;-2;1;-2;0;-1
59;39;39;-1;1;0;0;-1
59;40;40;-2;1;0;0;-1
59;41;41;0;1;2;1;-1
59;42;42;0;1;0;0;-1
59;43;43;-2;1;0;1;-1
59;44;44;-1;1;-1;0;-1
59;45;45;-1;1;0;1;-1
59;46;46;-1;1;0;0;-1
59;47;47;-1;1;-2;1;-1
60;1;1;0;1;0;1;0
60;2;2;0;1;-1;1;0
60;3;3;-1;1;-1;1;0
60;4;4;0;1;-2;1;0
60;5;5;1;1;1;1;0
60;6;6;0;1;0;1;0
60;7;7;0;1;-1;1;0
60;8;8;1;1;0;1;0
60;9;9;0;1;1;1;0
60;10;10;2;1;1;1;0
60;11;11;0;1;0;1;0
60;12;12;1;1;1;1;0
60;13;13;-1;1;-2;1;0
60;14;14;3;1;2;1;0
60;15;15;1;1;0;1;0
60;16;16;-1;1;-1;1;0
60;17;17;1;1;0;1;0
60;18;18;0;1;0;1;0
60;19;19;0;1;0;1;0
60;20;20;0;1;-1;1;0
60;21;21;1;1;0;1;0
60;22;22;0;1;0;1;0
60;23;23;-2;1;1;1;0
60;24;24;-1;1;-1;1;0
60;25;25;0;1;-2;1;0
60;26;26;2;1;1;1;0
60;27;27;1;1;1;1;0
60;28;28;-1;1;-2;1;0
60;29;29;-1;1;0;1;0
60;30;30;-1;1;0;1;0
60;31;31;-1;1;-2;1;0
60;32;32;0;1;-1;1;0
60;33;33;1;1;1;1;0
60;34;34;2;1;1;1;0
60;35;35;0;1;0;1;0
60;36;36;-1;1;0;1;0
60;37;37;1;1;2;1;0
60;38;38;0;1;0;1;0
60;39;39;1;1;0;1;0
60;40;40;-1;1;-1;1;0
60;41;41;1;1;0;1;0
60;42;42;0;1;0;1;0
60;43;43;1;1;-1;1;0
60;44;44;2;1;1;1;0
60;45;45;1;1;1;1;0
60;46;46;0;1;-1;1;0
60;47;47;-1;1;0;1;0
60;48;48;0;1;-1;1;0
60;49;49;0;1;1;1;0
60;50;50;0;1;-1;1;0
60;51;51;-1;1;-2;1;0
60;52;52;0;1;0;1;0
60;53;53;0;1;0;1;0
60;54;54;0;1;0;1;0
60;55;55;1;1;1;1;0
60;56;56;1;1;1;1;0
60;57;57;1;1;0;1;0
60;58;58;0;1;-1;1;0
60;59;59;0;1;0;1;0
60;60;60;0;1;-1;1;0
60;61;61;0;1;0;1;0
60;62;62;0;1;0;1;0
60;63;63;-1;1;0;1;0
60;64;64;0;1;0;1;0
60;65;65;1;1;1;1;0
60;66;66;0;1;0;1;0
60;67;67;0;1;1;1;0
60;68;68;-1;1;1;1;0
60;69;69;-1;1;-1;1;0
60;70;70;-1;1;-1;1;0
60;71;71;0;1;-1;1;0
60;72;72;-1;1;-1;1;0
60;73;73;0;1;-2;1;0
60;74;74;0;1;0;1;0
60;75;75;1;1;1;1;0
60;76;76;0;1;0;1;0
60;77;77;0;1;0;1;0
60;78;78;1;1;0;1;0
60;79;79;2;1;1;1;0
60;80;80;0;1;-1;1;0
61;1;1;-1;1;-2;0;0
61;2;2;2;1;0;1;0
61;3;3;0;1;-1;1;0
61;4;4;0;1;-1;1;0
61;5;5;-2;1;-1;0;0
61;6;6;0;1;-1;0;0
61;7;7;1;1;0;0;0
61;8;8;0;1;0;1;0
61;9;9;-1;1;-1;1;0
61;10;10;-2;1;0;0;0
61;11;11;-1;1;-2;0;0
61;12;12;-1;1;0;0;0
61;13;13;0;1;1;0;0
61;14;14;-2;1;0;0;0
61;15;15;1;1;1;0;0
61;16;16;1;1;0;0;0
61;17;17;1;1;0;1;0
61;18;18;0;1;0;1;0
61;19;19;1;1;-1;0;0
61;20;20;0;1;0;0;0
61;21;21;2;1;1;1;0
61;22;22;0;1;0;0;0
61;23;23;-1;1;0;1;0
61;24;24;0;1;0;1;0
61;25;25;0;1;0;1;0
61;26;26;1;1;1;1;0
61;27;27;-2;1;-2;0;0
61;28;28;1;1;1;1;0
61;29;29;1;1;0;0;0
61;30;30;1;1;0;1;0
61;31;31;1;1;0;0;0
61;32;32;1;1;1;1;0
61;33;33;-2;1;-1;1;0
61;34;34;0;1;1;0;0
61;35;35;-1;1;0;1;0
61;36;36;0;1;-1;1;0
61;37;37;0;1;0;0;0
61;38;38;1;1;0;1;0
61;39;39;-1;1;1;0;0
61;40;40;-1;1;-1;0;0
61;41;41;0;1;0;1;0
61;42;42;0;1;1;1;0
61;43;43;1;1;2;1;0
61;44;44;1;1;0;0;0
61;45;45;-1;1;-1;0;0
61;46;46;1;1;0;0;0
61;47;47;-1;1;0;0;0
61;48;48;-3;1;-2;0;0
61;49;49;0;1;0;0;0
61;50;50;2;1;3;1;0
61;51;51;1;1;0;0;0
61;52;52;1;1;0;0;0
61;53;53;0;1;-2;0;0
61;54;54;0;1;0;1;0
61;55;55;-2;1;-1;1;0
61;56;56;2;1;2;0;0
61;57;57;2;1;1;0;0
61;58;58;0;1;1;0;0
61;59;59;1;1;-1;0;0
61;60;60;0;1;-1;0;0
61;61;61;1;1;1;1;0
61;62;62;1;1;0;1;0
61;63;63;-2;1;-1;1;0
61;64;64;0;1;0;1;0
62;1;1;0;1;0;0;0
62;2;2;-1;1;-1;0;0
62;3;3;0;1;1;1;0
62;4;4;0;1;0;0;0
62;5;5;1;1;1;0;0
62;6;6;0;1;1;0;0
62;7;7;2;1;0;0;0
62;8;8;0;1;0;1;0
62;9;9;1;1;2;0;0
62;10;10;0;1;0;1;0
62;11;11;1;1;1;1;0
62;12;12;0;1;-1;1;0
62;13;13;0;1;1;0;0
62;14;14;1;1;1;0;0
62;15;15;-1;1;1;1;0
62;16;16;1;1;0;0;0
62;17;17;-2;1;0;1;0
62;18;18;-1;1;0;1;0
62;19;19;-1;1;0;0;0
62;20;20;2;1;1;1;0
62;21;21;-2;1;-1;0;0
62;22;22;0;1;-1;1;0
62;23;23;0;1;0;0;0
62;24;24;0;1;0;0;0
62;25;25;0;1;0;0;0
62;26;26;0;1;0;1;0
62;27;27;-2;1;0;0;0
62;28;28;0;1;1;1;0
62;29;29;0;1;0;0;0
62;30;30;1;1;1;0;0
62;31;31;0;1;0;0;0
62;32;32;1;1;0;1;0
62;33;33;-1;1;-1;0;0
62;34;34;0;1;1;0;0
62;35;35;0;1;0;0;0
62;36;36;1;1;0;1;0
62;37;37;1;1;1;1;0
62;38;38;-2;1;-2;0;0
62;39;39;-1;1;1;0;0
62;40;40;0;1;0;0;0
62;41;41;0;1;-1;1;0
62;42;42;-1;1;0;0;0
62;43;43;1;1;0;0;0
62;44;44;1;1;1;0;0
62;45;45;0;1;0;0;0
62;46;46;-1;1;0;0;0
62;47;47;-1;1;0;0;0
62;48;48;0;1;-1;1;0
62;49;49;0;1;-1;1;0
62;50;50;0;1;0;1;0
62;51;51;-1;1;0;0;0
62;52;52;0;1;1;0;0
62;53;53;0;1;1;1;0
62;54;54;-1;1;1;0;0
62;55;55;1;1;1;0;0
62;56;56;1;1;1;0;0
62;57;57;0;1;1;1;0
62;58;58;-1;1;-1;0;0
62;59;59;0;1;1;1;0
62;60;60;1;1;2;0;0
62;61;61;0;1;0;1;0
62;62;62;2;1;2;0;0
62;63;63;-1;1;-1;0;0
62;64;64;0;1;1;1;0
62;65;65;1;1;-2;1;0
62;66;66;-1;1;1;0;0
62;67;67;0;1;1;1;0
62;68;68;0;1;0;0;0
62;69;69;1;1;1;1;0
62;70;70;0;1;-1;1;0
62;71;71;0;1;-1;0;0
63;1;1;1;1;0;1;0
63;2;2;0;1;1;1;0
63;3;3;0;1;0;0;0
63;4;4;1;1;0;0;0
63;5;5;0;1;0;1;0
63;6;6;1;1;0;1;0
63;7;7;1;1;1;1;0
63;8;8;1;1;0;1;0
63;9;9;-1;1;0;0;0
63;10;10;1;1;0;0;0
63;11;11;0;1;0;0;0
63;12;12;0;1;0;0;0
63;13;13;0;1;1;1;0
63;14;14;0;1;0;1;0
63;15;15;2;1;2;1;0
63;16;16;1;1;0;1;0
63;17;17;2;1;-1;0;0
63;18;18;2;1;1;1;0
63;19;19;1;1;-1;1;0
63;20;20;1;1;0;0;0
63;21;21;0;1;1;1;0
63;22;22;2;1;0;1;0
63;23;23;1;1;1;0;0
63;24;24;1;1;0;0;0
63;25;25;1;1;0;0;0
63;26;26;0;1;-1;1;0
63;27;27;1;1;0;1;0
63;28;28;0;1;-1;1;0
63;29;29;0;1;1;0;0
63;30;30;0;1;-1;0;0
64;1;1;1;1;1;0;0
64;2;2;2;1;1;0;0
64;3;3;0;1;-1;0;0
64;4;4;1;1;2;0;0
64;5;5;2;1;2;0;0
64;6;6;0;1;0;0;0
64;7;7;2;1;1;0;0
64;8;8;1;1;1;0;0
64;9;9;-1;1;-1;0;0
64;10;10;0;1;0;0;0
64;11;11;0;1;0;0;0
64;12;12;-1;1;-1;0;0
64;13;13;2;1;1;0;0
64;14;14;1;1;1;0;0
64;15;15;1;1;1;0;0
64;16;16;1;1;1;0;0
64;17;17;-1;1;0;0;0
64;18;18;1;1;1;0;0
64;19;19;1;1;2;0;0
64;20;20;-2;1;0;0;0
64;21;21;0;1;2;0;0
64;22;22;0;1;-1;0;0
64;23;23;-1;1;-1;0;0
64;24;24;0;1;0;0;0
64;25;25;0;1;-1;0;0
64;26;26;1;1;0;0;0
64;27;27;0;1;1;0;0
64;28;28;2;1;1;0;0
64;29;29;-1;1;-2;0;0
64;30;30;1;1;0;0;0
64;31;31;0;1;1;0;0
64;32;32;1;1;0;0;0
64;33;33;0;1;0;0;0
64;34;34;1;1;0;0;0
64;35;35;0;1;1;0;0
64;36;36;-2;1;-1;0;0
64;37;37;2;1;1;0;0
64;38;38;-2;1;-2;0;0
64;39;39;0;1;0;0;0
64;40;40;1;1;1;0;0
64;41;41;1;1;2;0;0
64;42;42;0;1;-1;0;0
64;43;43;1;1;2;0;0
64;44;44;-1;1;-1;0;0
64;45;45;1;1;1;0;0
64;46;46;0;1;0;0;0
64;47;47;0;1;1;0;0
64;48;48;1;1;1;0;0
64;49;49;0;1;0;0;0
64;50;50;-2;1;0;0;0
64;51;51;1;1;0;0;0
64;52;52;0;1;0;0;0
64;53;53;0;1;1;0;0
64;54;54;2;1;2;0;0
64;55;55;1;1;1;0;0
64;56;56;0;1;0;0;0
64;57;57;0;1;0;0;0
64;58;58;1;1;0;0;0
64;59;59;1;1;0;0;0
65;1;1;0;1;1;1;0
65;2;2;-1;1;-1;1;0
65;3;3;0;1;0;1;0
65;4;4;1;1;0;1;0
65;5;5;-1;1;-1;1;0
65;6;6;0;1;1;1;0
65;7;7;0;1;0;1;0
65;8;8;0;1;0;1;0
65;9;9;-2;1;-2;1;0
65;10;10;-1;1;1;1;0
65;11;11;-1;1;-1;1;0
65;12;12;-1;1;1;1;0
65;13;13;1;1;1;1;0
65;14;14;-2;1;-1;1;0
65;15;15;0;1;-1;1;0
65;16;16;0;1;-1;1;0
65;17;17;1;1;0;1;0
65;18;18;-2;1;-1;1;0
65;19;19;-1;1;-1;1;0
65;20;20;1;1;0;1;0
65;21;21;0;1;0;1;0
65;22;22;0;1;1;1;0
65;23;23;1;1;1;1;0
65;24;24;-1;1;0;1;0
65;25;25;-1;1;-2;1;0
65;26;26;0;1;0;1;0
65;27;27;0;1;1;1;0
65;28;28;0;1;0;1;0
65;29;29;0;1;0;1;0
65;30;30;0;1;-2;1;0
65;31;31;0;1;0;1;0
65;32;32;1;1;0;1;0
65;33;33;0;1;0;1;0
65;34;34;0;1;-1;1;0
65;35;35;0;1;-1;1;0
65;36;36;-1;1;-1;1;0
65;37;37;1;1;2;1;0
65;38;38;-2;1;-2;1;0
65;39;39;0;1;0;1;0
65;40;40;0;1;-1;1;0
65;41;41;0;1;-1;1;0
65;42;42;0;1;-1;1;0
65;43;43;0;1;1;1;0
65;44;44;0;1;0;1;0
65;45;45;1;1;1;1;0
65;46;46;0;1;0;1;0
65;47;47;0;1;1;1;0
65;48;48;-2;1;-1;1;0
65;49;49;-1;1;-1;1;0
65;50;50;1;1;2;1;0
65;51;51;0;1;1;1;0
65;52;52;-1;1;0;1;0
65;53;53;0;1;1;1;0
65;54;54;0;1;-1;1;0
65;55;55;0;1;-1;1;0
65;56;56;-3;1;-3;1;0
65;57;57;1;1;0;1;0
65;58;58;0;1;0;1;0
65;59;59;-1;1;-1;1;0
65;60;60;0;1;-1;1;0
65;61;61;0;1;0;1;0
65;62;62;-2;1;-1;1;0
65;63;63;0;1;-1;1;0
65;64;64;1;1;2;1;0
65;65;65;1;1;1;1;0
65;66;66;-1;1;0;1;0
65;67;67;0;1;1;1;0
65;68;68;-2;1;-1;1;0
65;69;69;-2;1;-1;1;0
65;70;70;-1;1;0;1;0
65;71;71;0;1;1;1;0
65;72;72;0;1;1;1;0
65;73;73;0;1;0;1;0
65;74;74;-1;1;-1;1;0
65;75;75;-2;1;-2;1;0
65;76;76;1;1;2;1;0
65;77;77;-1;1;-1;1;0
65;78;78;0;1;0;1;0
65;79;79;0;1;-1;1;0
65;80;80;-1;1;-1;1;0
